4270,17,-10,5,0.81,-0.48,0.24,0,0.0,0
4280,19,-24,-4,0.9,-1.43,-0.33,0,0.0,0
4290,12,-18,5,0.57,-0.86,0.24,0,0.02,0
4300,5,-13,10,0.24,-0.62,0.48,0,0.4,0
4310,5,-13,9,0.24,-0.62,0.43,0,0.64,0
4320,7,-16,10,0.33,-0.76,0.48,0,0.46,0
4330,6,-18,12,0.29,-0.86,0.57,0,0.55,0
4340,11,-23,11,0.52,-1.1,0.52,0,0.13,0
4350,5,-29,5,0.24,-1.38,0.24,0,0.21,0
4360,-1,-26,-1,-0.05,-1.24,-0.05,0,0.16,0
4370,-5,-24,-3,-0.24,-1.14,-0.14,0,0.07,0
4380,-9,-21,1,-0.43,-1.0,0.05,0,0.24,0
4390,-16,-12,2,-0.76,-0.57,0.1,0,0.15,0
4400,-15,-4,4,-0.71,-0.19,0.19,0,0.11,0
4410,-16,4,3,-0.76,0.19,0.14,0,0.02,0
4420,-18,6,4,-0.86,0.29,0.19,0,0.01,0
4430,-21,4,4,-1.0,0.19,0.19,0,0.01,0
4440,-23,5,5,-1.1,0.24,0.24,0,0.01,0
4450,-21,2,4,-1.0,0.1,0.19,0,0.01,0
4460,-20,4,4,-0.95,0.19,0.19,0,0.02,0
4470,-21,5,4,-1.0,0.24,0.19,0,0.02,0
